시도,시군구,행정동,행정동코드,인구,남,여,최근증감,면적_km2,인구_0~9,인구_10~19,인구_20~39,인구_40~59,인구_65+,인구_여20~49
충북,청주시 흥덕구,복대2동,4311374200,15225,8013,7212,-35,1.045,350,879,5204,3865,3554,2753
충북,청주시 흥덕구,가경동,4311374700,52518,25619,26899,-196,3.326,3584,5978,12334,17869,8481,10044
충북,청주시 흥덕구,봉명1동,4311375100,12700,6771,5929,-60,0.756,886,693,4639,3520,2071,2802
충북,청주시 흥덕구,봉명2.송정동,4311375600,23984,13032,10952,794,4.934,1112,1939,8203,7862,3697,4943
충북,청주시 흥덕구,강서제1동,4311376000,30078,15224,14854,-112,30.195,1836,2595,9442,9325,4802,6546
충북,청주시 흥덕구,강서제2동,4311377000,18002,9548,8454,49,16.541,2955,1979,6362,5191,1313,4410
충북,청주시 청원구,내수읍,4311425000,18487,9591,8896,-35,54.648,756,1531,3807,5765,4727,2598
충북,청주시 청원구,오창읍,4311425300,67745,36238,31507,23,80.806,6318,8851,19161,23129,7211,14479
충북,청주시 청원구,북이면,4311431000,3937,2095,1842,-11,47.465,45,121,403,894,2003,238
충북,청주시 청원구,우암동,4311451000,12177,6120,6057,-24,1.737,304,772,3831,2937,3380,2353
충북,청주시 청원구,내덕1동,4311452000,7528,3800,3728,-56,1.053,165,415,1400,2138,2662,897
충북,청주시 청원구,내덕2동,4311453000,12602,6491,6111,-34,1.763,542,1016,3359,3666,2988,2217
충북,청주시 청원구,율량.사천동,4311454000,46259,23204,23055,-36,8.599,2534,4665,12604,14934,8042,9120
충북,청주시 청원구,오근장동,4311455000,17353,8500,8853,-51,18.611,1376,2597,3667,5999,2721,3570
충북,충주시,주덕읍,4313025000,10409,5356,5053,36,48.092,809,554,2525,3162,2393,1743
충북,충주시,살미면,4313031000,1858,958,900,-5,89.83,27,39,121,368,1045,89
충북,충주시,수안보면,4313032500,2709,1355,1354,-4,72.985,36,86,232,562,1406,173
충북,충주시,대소원면,4313033500,9839,5722,4117,8,61.461,548,530,3185,2625,2151,1581
충북,충주시,신니면,4313035000,2595,1351,1244,-12,58.634,21,49,199,553,1428,131
충북,충주시,노은면,4313036000,2133,1100,1033,3,61.109,19,60,139,403,1226,100
충북,충주시,앙성면,4313037000,3704,1920,1784,1,101.473,33,89,309,814,1978,209
충북,충주시,중앙탑면,4313038500,14600,7549,7051,18,48.603,1760,1615,4125,4502,1897,3091
충북,충주시,금가면,4313039000,3713,2061,1652,1,33.158,214,213,1133,856,1047,550
충북,충주시,동량면,4313040000,3315,1716,1599,-22,108.921,74,116,308,737,1628,216
충북,충주시,산척면,4313041000,2092,1091,1001,-10,77.611,16,56,175,450,1120,117
충북,충주시,엄정면,4313042000,2889,1484,1405,-18,56.473,37,99,213,577,1566,151
충북,충주시,소태면,4313043000,1838,963,875,3,61.543,27,63,124,356,1017,101
충북,충주시,성내.충인동,4313051500,2384,1175,1209,5,0.514,66,135,352,637,974,254
충북,충주시,교현.안림동,4313053500,21334,10518,10816,-22,28.208,954,2087,3809,6885,5605,3151
충북,충주시,교현2동,4313054000,5859,2925,2934,-3,0.864,126,382,1065,1605,2139,755
충북,충주시,용산동,4313055000,13515,6588,6927,-20,1.495,608,1718,2445,4778,2830,2222
충북,충주시,지현동,4313056000,4697,2343,2354,-6,0.611,129,371,792,1396,1569,620
충북,충주시,문화동,4313057100,8437,4214,4223,-35,1.078,178,499,1352,2362,3224,979
충북,충주시,호암.직동,4313058000,21960,10962,10998,17,14.295,1972,2708,5629,7369,2986,4667
충북,충주시,달천동,4313060500,4177,2216,1961,13,23.114,45,140,1162,931,1440,664
충북,충주시,봉방동,4313061000,8959,4620,4339,-41,3.185,323,634,1816,2791,2530,1267
충북,충주시,칠금.금릉동,4313062500,13183,6460,6723,-9,5.851,571,1293,2675,4434,2981,2068
충북,충주시,연수동,4313063000,33753,16740,17013,-81,5.276,1501,3098,6934,11095,7873,5282
충북,충주시,목행.용탄동,4313064000,6026,3165,2861,-18,13.423,280,570,1233,2047,1294,893
충북,제천시,봉양읍,4315025000,6419,3261,3158,4,143.432,139,274,665,1512,3010,476
충북,제천시,금성면,4315031000,1675,909,766,-2,65.813,14,54,135,329,894,81
충북,제천시,청풍면,4315032000,1223,652,571,-4,91.843,17,40,86,261,630,61
충북,제천시,수산면,4315033000,1969,1049,920,4,88.7,16,44,111,386,1107,82
충북,제천시,덕산면,4315034000,2045,1036,1009,2,109.727,41,143,131,389,1077,128
충북,제천시,한수면,4315035000,644,333,311,1,75.311,8,19,52,164,320,39
충북,제천시,백운면,4315036000,3268,1707,1561,-2,133.621,48,124,229,652,1765,153
충북,제천시,송학면,4315038000,4545,2414,2131,-1,72.402,81,164,531,977,2199,316
충북,제천시,교동,4315051000,20129,9960,10169,20,3.796,1367,2361,4292,6889,3739,3529
충북,제천시,의림지동,4315051800,9414,4700,4714,-19,12.781,448,936,2117,2922,2180,1587
충북,제천시,중앙동,4315052800,5020,2483,2537,-3,0.935,142,296,807,1344,1952,578
충북,제천시,남현동,4315053700,4393,2155,2238,-4,0.879,107,256,729,1082,1765,496
충북,제천시,영서동,4315054700,9426,4692,4734,6,11.316,527,844,1613,2852,2767,1341
충북,제천시,용두동,4315056000,19977,10079,9898,-81,14.776,1142,2132,5488,5643,3914,3661
충북,제천시,신백동,4315057700,9977,5012,4965,-30,35.56,347,873,1834,3183,2755,1376
충북,제천시,청전동,4315059000,14029,7118,6911,-30,2.813,355,847,2465,3846,5071,1678
충북,제천시,화산동,4315060500,14039,7159,6880,25,13.321,999,1407,2613,4449,3473,2180
충북,보은군,보은읍,4372025000,14396,7209,7187,198,62.214,687,1195,2297,4153,4787,1833
충북,보은군,속리산면,4372031500,1753,893,860,55,91.986,17,36,153,406,902,99
충북,보은군,장안면,4372032500,1440,786,654,29,29.06,52,79,207,420,570,136
충북,보은군,마로면,4372033000,2122,1040,1082,29,68.714,32,79,148,389,1204,124
충북,보은군,탄부면,4372034000,1614,815,799,0,31.536,25,33,130,314,926,82
충북,보은군,삼승면,4372035000,2186,1113,1073,35,28.211,33,80,281,480,1080,191
충북,보은군,수한면,4372036000,1834,940,894,22,48.985,28,76,143,358,1020,108
충북,보은군,회남면,4372037000,729,409,320,7,46.569,6,31,34,132,432,24
충북,보은군,회인면,4372038500,1705,870,835,25,53.846,26,79,120,299,965,84
충북,보은군,내북면,4372039000,1661,854,807,32,62.127,16,47,146,338,911,104
충북,보은군,산외면,4372040000,1741,945,796,33,58.351,26,46,133,381,904,96
충북,옥천군,옥천읍,4373025000,30141,15156,14985,110,47.626,1362,2917,5699,9628,8122,4573
충북,옥천군,동이면,4373031000,3066,1593,1473,-6,59.887,44,95,244,711,1549,169
충북,옥천군,안남면,4373032000,1325,693,632,-2,31.749,24,53,83,240,739,59
충북,옥천군,안내면,4373033000,1871,986,885,2,65.488,24,48,125,381,1061,81
충북,옥천군,청성면,4373034000,2282,1173,1109,12,83.622,23,46,122,408,1363,103
충북,옥천군,청산면,4373035000,2842,1403,1439,1,72.406,29,85,191,587,1622,147
충북,옥천군,이원면,4373036000,3909,2012,1897,-1,66.536,60,120,370,823,2026,262
충북,옥천군,군서면,4373037000,2148,1131,1017,9,45.494,32,48,204,454,1137,144
충북,옥천군,군북면,4373038000,2963,1549,1414,-1,66.221,42,86,275,722,1431,215
충북,영동군,영동읍,4374025000,19218,9558,9660,4,101.48,891,1792,3480,5845,5518,2784
충북,영동군,용산면,4374031000,3135,1654,1481,-4,67.465,40,101,322,723,1530,209
충북,영동군,황간면,4374032000,3852,1950,1902,-12,89.874,71,226,368,902,1829,290
충북,영동군,추풍령면,4374033500,2077,1037,1040,-3,55.431,41,81,161,465,1069,116
충북,영동군,매곡면,4374034000,1743,910,833,6,45.171,31,56,145,378,922,89
충북,영동군,상촌면,4374035000,2125,1056,1069,7,138.33,22,73,139,415,1249,100
충북,영동군,양강면,4374036000,2880,1475,1405,-7,81.978,45,114,327,668,1346,209
충북,영동군,용화면,4374037000,881,458,423,-2,60.15,15,35,49,190,469,33
충북,영동군,학산면,4374038000,2561,1311,1250,4,72.969,34,70,160,508,1445,110
충북,영동군,양산면,4374039000,1666,839,827,-9,58.709,20,53,121,366,903,84
충북,영동군,심천면,4374040000,2873,1483,1390,-4,77.716,41,72,214,588,1592,158
충북,증평군,증평읍,4374525000,35122,18292,16830,21,54.895,2093,3360,7802,11042,8005,5662
충북,증평군,도안면,4374531000,1619,866,753,-4,26.414,32,51,165,362,835,94
충북,진천군,진천읍,4375025000,29968,15562,14406,3,70.091,1343,2761,6317,10099,6850,4679
충북,진천군,덕산읍,4375025300,30641,16213,14428,36,34.493,3517,4087,7621,10860,3201,6571
충북,진천군,초평면,4375032000,2859,1506,1353,-1,77.297,51,107,286,674,1393,200
충북,진천군,문백면,4375033000,3373,1826,1547,2,60.265,53,140,401,830,1525,249
충북,진천군,백곡면,4375034000,2008,1019,989,-1,79.035,32,67,141,416,1088,103
충북,진천군,이월면,4375035000,6356,3424,2932,7,54.53,138,299,999,1762,2392,624
충북,진천군,광혜원면,4375037000,10364,5744,4620,-35,29.812,391,944,2102,3662,2185,1424
충북,괴산군,괴산읍,4376025000,9352,4821,4531,15,48.264,414,776,1770,2825,2770,1324
충북,괴산군,감물면,4376031000,2046,1065,981,-7,42.394,40,85,167,431,1011,135
충북,괴산군,장연면,4376032000,1971,1029,942,11,61.083,29,64,139,426,985,110
충북,괴산군,연풍면,4376033000,2243,1195,1048,-16,92.886,36,62,171,479,1187,120
충북,괴산군,칠성면,4376034000,3246,1637,1609,2,101.784,91,116,321,846,1402,258
충북,괴산군,문광면,4376035000,2183,1155,1028,-11,55.57,33,87,188,506,1031,127
충북,괴산군,청천면,4376036000,5297,2724,2573,9,207.807,93,177,380,1173,2668,300
충북,괴산군,청안면,4376037000,3420,1780,1640,-12,70.397,105,103,313,756,1642,223
충북,괴산군,사리면,4376039000,2649,1372,1277,-8,50.649,51,78,288,608,1261,196
충북,괴산군,소수면,4376040000,2309,1197,1112,12,46.396,69,86,188,524,1119,162
충북,괴산군,불정면,4376041000,2699,1420,1279,-8,60.263,32,85,210,585,1394,154
충북,음성군,음성읍,4377025000,15344,7896,7448,-10,85.792,475,1072,2309,4489,5298,1748
충북,음성군,금왕읍,4377025300,19218,10425,8793,67,71.08,729,1660,3577,6569,4842,2597
충북,음성군,대소읍,4377025600,21509,11645,9864,60,37.948,1343,1727,5173,7843,3600,3682
충북,음성군,소이면,4377031000,2696,1445,1251,-20,49.157,33,81,237,542,1451,135
충북,음성군,원남면,4377032000,2958,1577,1381,-9,64.513,36,170,220,589,1554,139
충북,음성군,맹동면,4377033000,14497,7673,6824,82,34.548,1040,1618,3935,4748,2383,2961
충북,음성군,삼성면,4377035000,5990,3378,2612,-5,50.279,134,255,752,1665,2363,462
충북,음성군,생극면,4377036000,4254,2355,1899,19,55.819,80,187,479,1116,1824,298
충북,음성군,감곡면,4377037000,9488,4902,4586,-17,68.876,279,670,1597,2577,3278,1135
충북,단양군,단양읍,4380025000,9911,5035,4876,-13,75.568,438,846,1642,2968,2995,1300
충북,단양군,매포읍,4380025300,4674,2462,2212,-8,65.601,105,272,602,1278,1870,405
충북,단양군,대강면,4380031000,2287,1127,1160,3,133.074,31,76,145,468,1227,129
충북,단양군,가곡면,4380032000,1927,1031,896,14,103.41,20,66,142,406,1016,96
충북,단양군,영춘면,4380033000,3022,1441,1581,9,179.894,47,113,176,720,1543,185
충북,단양군,어상천면,4380034000,1816,998,818,-4,73.564,18,42,106,355,1008,71
충북,단양군,적성면,4380035000,1450,761,689,5,72.618,19,14,90,273,826,70
충북,단양군,단성면,4380036000,1541,781,760,-1,73.117,16,58,128,296,821,92
충남,천안시 동남구,목천읍,4413125000,21717,11141,10576,-24,62.868,647,1907,3926,7654,5464,3097
충남,천안시 동남구,풍세면,4413131000,10557,5594,4963,-2,30.433,766,586,2944,3201,2245,1945
충남,천안시 동남구,광덕면,4413132000,3950,1990,1960,4,80.228,51,129,419,937,1873,314
충남,천안시 동남구,북면,4413133000,3976,2085,1891,-24,57.854,59,138,467,1044,1733,334
충남,천안시 동남구,성남면,4413134000,2734,1452,1282,-4,33.056,36,95,282,642,1331,200
충남,천안시 동남구,수신면,4413135000,1982,1108,874,-9,26.327,16,57,241,472,954,122
충남,천안시 동남구,병천면,4413136000,5837,3221,2616,4,54.939,106,338,1092,1630,2076,575
충남,천안시 동남구,동면,4413137000,1864,1021,843,-8,42.739,11,32,143,381,1023,82
충남,천안시 동남구,중앙동,4413151000,4395,2305,2090,-43,0.773,117,165,739,1194,1658,499
충남,천안시 동남구,문성동,4413152000,7785,3913,3872,2,0.621,615,665,2391,2381,1314,1758
충남,천안시 동남구,원성1동,4413153000,7469,3875,3594,-12,7.244,215,453,1422,2201,2348,981
충남,천안시 동남구,원성2동,4413154000,8493,4340,4153,22,0.85,152,480,1596,2511,2867,1075
충남,천안시 동남구,봉명동,4413155000,17048,8721,8327,-14,1.563,807,1240,4614,5523,3537,3232
충남,천안시 동남구,일봉동,4413156000,24213,12043,12170,74,2.501,1245,3035,5246,8493,4195,4428
충남,천안시 동남구,신방동,4413157000,42607,21921,20686,95,5.388,2293,5365,10952,15601,5539,8516
충남,천안시 동남구,청룡동,4413158000,59960,29938,30022,65,16.781,4946,7105,15059,20406,8517,12321
충남,천안시 동남구,신안동,4413159000,39066,18935,20131,-25,11.401,2031,3214,14041,10523,6592,9513
충남,천안시 서북구,성환읍,4413325000,21430,11138,10292,10,56.969,483,1636,3838,6530,6859,2716
충남,천안시 서북구,성거읍,4413325300,21269,11248,10021,-1,31.579,1033,1943,4550,7648,4282,3495
충남,천안시 서북구,직산읍,4413325600,18957,10474,8483,13,30.321,816,1477,4323,6753,3872,2911
충남,천안시 서북구,입장면,4413331000,7328,3993,3335,-16,42.425,109,339,1090,2125,2755,652
충남,천안시 서북구,성정1동,4413351000,16778,8900,7878,-13,1.428,608,965,4461,5460,3759,2967
충남,천안시 서북구,성정2동,4413352000,24417,13821,10596,45,2.119,457,911,10557,7420,3563,5898
충남,천안시 서북구,쌍용1동,4413353000,12178,5982,6196,-29,0.823,373,998,3297,3573,2886,2308
충남,천안시 서북구,쌍용2동,4413354000,33638,16472,17166,23,1.862,1568,3730,9260,11218,5012,6904
충남,천안시 서북구,쌍용3동,4413355000,16753,8091,8662,-18,1.585,665,1754,4031,5473,3330,3016
충남,천안시 서북구,백석동,4413356000,40263,20267,19996,44,4.522,3316,6334,9738,14828,3830,8593
충남,천안시 서북구,불당1동,4413356600,31541,15819,15722,37,2.298,2591,4121,9330,11417,2276,7369
충남,천안시 서북구,불당2동,4413356700,37287,18605,18682,-16,2.272,4192,6581,9666,14104,1558,9616
충남,천안시 서북구,부성1동,4413358000,56813,29393,27420,65,12.011,3939,4600,22554,17485,5273,14436
충남,천안시 서북구,부성2동,4413359000,63877,33856,30021,79,6.717,7942,7672,20345,21778,3780,15592
충남,공주시,유구읍,4415025000,6748,3421,3327,2,100.704,120,338,593,1586,3345,453
충남,공주시,이인면,4415031000,2851,1483,1368,2,61.894,25,112,246,601,1490,166
충남,공주시,탄천면,4415032000,2656,1413,1243,5,64.324,37,99,255,526,1439,162
충남,공주시,계룡면,4415033000,4982,2551,2431,-1,83.205,82,193,427,1127,2520,317
충남,공주시,반포면,4415034000,3941,2079,1862,-17,59.933,59,168,437,1080,1651,334
충남,공주시,의당면,4415036000,4221,2226,1995,-6,51.279,69,227,606,1193,1606,414
충남,공주시,정안면,4415037000,4457,2431,2026,-19,108.159,64,318,381,881,2263,251
충남,공주시,우성면,4415038000,4780,2548,2232,11,78.965,101,189,448,1154,2319,328
충남,공주시,사곡면,4415039000,2644,1354,1290,-14,79.717,32,127,203,600,1369,171
충남,공주시,신풍면,4415040000,3014,1412,1602,-6,79.808,66,89,219,692,1580,204
충남,공주시,중학동,4415051000,4150,2123,2027,-2,1.586,106,382,871,1045,1384,543
충남,공주시,웅진동,4415054000,7103,3464,3639,4,6.541,255,507,1227,2128,2338,995
충남,공주시,금학동,4415055000,5262,2507,2755,12,30.221,144,551,1226,1452,1417,1025
충남,공주시,옥룡동,4415056000,6900,3383,3517,-36,21.017,159,411,992,1935,2611,752
충남,공주시,신관동,4415057000,19711,9299,10412,0,9.134,738,2054,6019,5553,3961,4322
충남,공주시,월송동,4415059000,16337,8064,8273,-19,23.356,1338,1984,3722,5338,2839,3159
충남,보령시,웅천읍,4418025000,5366,2729,2637,-31,64.501,64,187,464,1244,2791,329
충남,보령시,주포면,4418031000,1464,767,697,4,13.132,17,56,155,331,725,98
충남,보령시,오천면,4418032000,1928,1065,863,-8,64.953,11,80,167,501,951,122
충남,보령시,오천면어항출장소,4418032500,1405,763,642,-2,—,30,71,133,384,614,93
충남,보령시,원산출장소,4418032900,986,515,471,-1,—,14,54,70,237,477,48
충남,보령시,천북면,4418033000,3057,1612,1445,2,70.3,56,115,243,698,1627,171
충남,보령시,청소면,4418034000,2238,1135,1103,-5,40.796,19,73,152,429,1281,101
충남,보령시,청라면,4418035000,3376,1703,1673,-10,69.648,49,144,298,701,1780,204
충남,보령시,남포면,4418036000,4661,2362,2299,-13,48.859,93,162,454,1033,2343,313
충남,보령시,주산면,4418038000,2132,1057,1075,-9,41.401,17,52,125,398,1288,93
충남,보령시,미산면,4418039000,1601,826,775,-8,65.353,32,44,93,295,937,76
충남,보령시,성주면,4418040000,1858,932,926,-5,41.085,30,76,165,466,887,137
충남,보령시,주교면,4418041000,4730,2466,2264,-23,37.51,90,267,499,1317,2028,386
충남,보령시,대천1동,4418051500,12190,6124,6066,-47,5.099,485,1114,2235,3901,3369,1736
충남,보령시,대천2동,4418052500,6477,3230,3247,99,4.406,295,555,1216,2176,1767,930
충남,보령시,대천3동,4418053500,15037,7544,7493,-19,8.23,996,1736,3211,5169,2837,2675
충남,보령시,대천4동,4418054500,17112,8503,8609,9,7.427,1277,1787,3673,5632,3485,3000
충남,보령시,대천5동,4418056500,5642,2938,2704,-26,23.305,134,263,681,1516,2357,473
충남,아산시,염치읍,4420025000,5595,2910,2685,-7,43.388,128,325,751,1589,2148,554
충남,아산시,배방읍,4420025300,98941,50934,48007,246,48.701,9028,12064,30303,32700,10243,23070
충남,아산시,송악면,4420031000,3899,1997,1902,-7,61.171,92,298,388,1075,1597,362
충남,아산시,탕정면,4420033000,46324,24499,21825,-7,24.698,6529,7551,12945,16607,2363,11443
